date,state,cases,deaths
2020-06-27,Oregon,8110,204
2020-06-27,Pennsylvania,89400,6652
2020-06-27,Puerto Rico,7066,152
2020-06-27,Rhode Island,16661,927
2020-06-27,South Carolina,31939,711
2020-06-27,South Dakota,6626,91
2020-06-27,Tennessee,39813,577
2020-06-27,Texas,148639,2398
2020-06-27,Utah,20735,167
2020-06-27,Vermont,1200,56
2020-06-27,Virgin Islands,81,6
2020-06-27,Virginia,61247,1724
2020-06-27,Washington,33031,1311
2020-06-27,West Virginia,2781,93
2020-06-27,Wisconsin,30235,786
2020-06-27,Wyoming,1392,20
2020-06-28,Alabama,35441,919
2020-06-28,Alaska,1060,12
2020-06-28,Arizona,73961,1594
2020-06-28,Arkansas,19818,264
2020-06-28,California,216955,5937
2020-06-28,Colorado,32290,1676
2020-06-28,Connecticut,46303,4316
2020-06-28,Delaware,11226,507
2020-06-28,District of Columbia,10248,550
2020-06-28,Florida,141067,3418
2020-06-28,Georgia,72800,2735
2020-06-28,Guam,1217,6
2020-06-28,Hawaii,883,18
2020-06-28,Idaho,5543,91
2020-06-28,Illinois,143117,7098
2020-06-28,Indiana,46071,2619
2020-06-28,Iowa,28520,706
2020-06-28,Kansas,14016,272
2020-06-28,Kentucky,15480,577
2020-06-28,Louisiana,56349,3199
2020-06-28,Maine,3191,104
2020-06-28,Maryland,67360,3168
2020-06-28,Massachusetts,108667,8060
2020-06-28,Michigan,70042,6161
2020-06-28,Minnesota,35584,1460
2020-06-28,Mississippi,25899,1039
2020-06-28,Missouri,21254,1023
2020-06-28,Montana,863,22
2020-06-28,Nebraska,18900,271
2020-06-28,Nevada,17187,500
2020-06-28,New Hampshire,5747,367
2020-06-28,New Jersey,173036,14975
2020-06-28,New Mexico,11809,492
2020-06-28,New York,397293,31137
2020-06-28,North Carolina,62178,1338
2020-06-28,North Dakota,3504,88
2020-06-28,Northern Mariana Islands,30,2
2020-06-28,Ohio,50309,2807
2020-06-28,Oklahoma,12944,385
2020-06-28,Oregon,8348,204
2020-06-28,Pennsylvania,89785,6655
2020-06-28,Puerto Rico,7189,153
2020-06-28,Rhode Island,16661,927
2020-06-28,South Carolina,33320,716
2020-06-28,South Dakota,6681,91
2020-06-28,Tennessee,39945,577
2020-06-28,Texas,152866,2408
2020-06-28,Utah,21155,167
2020-06-28,Vermont,1202,56
2020-06-28,Virgin Islands,81,6
2020-06-28,Virginia,61736,1732
2020-06-28,Washington,33341,1311
2020-06-28,West Virginia,2831,93
2020-06-28,Wisconsin,30716,786
2020-06-28,Wyoming,1417,20
2020-06-29,Alabama,37175,929
2020-06-29,Alaska,1085,12
2020-06-29,Arizona,74602,1598
2020-06-29,Arkansas,20257,265
2020-06-29,California,223995,5979
2020-06-29,Colorado,32495,1682
2020-06-29,Connecticut,46362,4320
2020-06-29,Delaware,11376,507
2020-06-29,District of Columbia,10292,551
2020-06-29,Florida,146333,3446
2020-06-29,Georgia,74816,2739
2020-06-29,Guam,1224,6
2020-06-29,Hawaii,884,18
2020-06-29,Idaho,5770,91
2020-06-29,Illinois,143885,7115
2020-06-29,Indiana,46370,2624
2020-06-29,Iowa,28874,712
2020-06-29,Kansas,14568,276
2020-06-29,Kentucky,15657,584
2020-06-29,Louisiana,57189,3199
2020-06-29,Maine,3219,105
2020-06-29,Maryland,67837,3175
2020-06-29,Massachusetts,108768,8095
2020-06-29,Michigan,70356,6165
2020-06-29,Minnesota,35896,1470
2020-06-29,Mississippi,26568,1059
2020-06-29,Missouri,21748,1026
2020-06-29,Montana,919,22
2020-06-29,Nebraska,19064,273
2020-06-29,Nevada,17971,505
2020-06-29,New Hampshire,5760,367
2020-06-29,New Jersey,173126,14992
2020-06-29,New Mexico,11982,493
2020-06-29,New York,397684,31143
2020-06-29,North Carolina,63692,1341
2020-06-29,North Dakota,3548,88
2020-06-29,Northern Mariana Islands,30,2
2020-06-29,Ohio,51046,2818
2020-06-29,Oklahoma,13172,385
2020-06-29,Oregon,8509,207
2020-06-29,Pennsylvania,90553,6663
2020-06-29,Puerto Rico,7250,153
2020-06-29,Rhode Island,16764,946
2020-06-29,South Carolina,34644,720
2020-06-29,South Dakota,6716,91
2020-06-29,Tennessee,41388,585
2020-06-29,Texas,158756,2430
2020-06-29,Utah,21818,168
2020-06-29,Vermont,1208,56
2020-06-29,Virgin Islands,84,6
2020-06-29,Virginia,62189,1740
2020-06-29,Washington,34036,1321
2020-06-29,West Virginia,2869,93
2020-06-29,Wisconsin,31103,786
2020-06-29,Wyoming,1450,20
2020-06-30,Alabama,38045,950
2020-06-30,Alaska,1132,12
2020-06-30,Arizona,79399,1645
2020-06-30,Arkansas,20777,270
2020-06-30,California,232153,6083
2020-06-30,Colorado,32698,1690
2020-06-30,Connecticut,46514,4322
2020-06-30,Delaware,11474,509
2020-06-30,District of Columbia,10327,551
2020-06-30,Florida,152426,3504
2020-06-30,Georgia,77280,2758
2020-06-30,Guam,1228,6
2020-06-30,Hawaii,901,18
2020-06-30,Idaho,6124,92
2020-06-30,Illinois,144661,7136
2020-06-30,Indiana,46740,2640
2020-06-30,Iowa,29152,717
2020-06-30,Kansas,14629,276
2020-06-30,Kentucky,15916,588
2020-06-30,Louisiana,58203,3221
2020-06-30,Maine,3253,105
2020-06-30,Maryland,68152,3190
2020-06-30,Massachusetts,108882,8054
2020-06-30,Michigan,70850,6197
2020-06-30,Minnesota,36338,1476
2020-06-30,Mississippi,27248,1073
2020-06-30,Missouri,22275,1037
2020-06-30,Montana,967,22
2020-06-30,Nebraska,19194,279
2020-06-30,Nevada,18582,507
2020-06-30,New Hampshire,5782,371
2020-06-30,New Jersey,173521,15035
2020-06-30,New Mexico,12147,497
2020-06-30,New York,398142,31776
2020-06-30,North Carolina,65064,1362
2020-06-30,North Dakota,3585,88
2020-06-30,Northern Mariana Islands,30,2
2020-06-30,Ohio,51789,2863
2020-06-30,Oklahoma,13757,387
2020-06-30,Oregon,8695,210
2020-06-30,Pennsylvania,91226,6695
2020-06-30,Puerto Rico,7465,153
2020-06-30,Rhode Island,16813,950
2020-06-30,South Carolina,36399,739
2020-06-30,South Dakota,6764,91
2020-06-30,Tennessee,42815,597
2020-06-30,Texas,166703,2482
2020-06-30,Utah,22364,172
2020-06-30,Vermont,1208,56
2020-06-30,Virgin Islands,90,6
2020-06-30,Virginia,62787,1763
2020-06-30,Washington,34541,1333
2020-06-30,West Virginia,2904,93
2020-06-30,Wisconsin,31723,793
2020-06-30,Wyoming,1487,20
2020-07-01,Alabama,38962,972
2020-07-01,Alaska,1174,12
2020-07-01,Arizona,84152,1726
2020-07-01,Arkansas,21197,277
2020-07-01,California,239764,6168
2020-07-01,Colorado,33012,1697
2020-07-01,Connecticut,46572,4324
2020-07-01,Delaware,11510,509
2020-07-01,District of Columbia,10365,553
2020-07-01,Florida,158989,3549
2020-07-01,Georgia,79589,2779
2020-07-01,Guam,1240,6
2020-07-01,Hawaii,909,18
2020-07-01,Idaho,6379,92
2020-07-01,Illinois,145541,7160
2020-07-01,Indiana,47116,2650
2020-07-01,Iowa,29618,717
2020-07-01,Kansas,15142,280
2020-07-01,Kentucky,16114,597
2020-07-01,Louisiana,60286,3238
2020-07-01,Maine,3294,105
2020-07-01,Maryland,68502,3205
2020-07-01,Massachusetts,109143,8081
2020-07-01,Michigan,71279,6202
2020-07-01,Minnesota,36753,1482
2020-07-01,Mississippi,27900,1082
2020-07-01,Missouri,22595,1049
2020-07-01,Montana,1016,22
2020-07-01,Nebraska,19325,282
2020-07-01,Nevada,19151,512
2020-07-01,New Hampshire,5802,373
2020-07-01,New Jersey,173782,15078
2020-07-01,New Mexico,12276,500
2020-07-01,New York,398770,31791
2020-07-01,North Carolina,66815,1389
2020-07-01,North Dakota,3624,89
2020-07-01,Northern Mariana Islands,30,2
2020-07-01,Ohio,52865,2876
2020-07-01,Oklahoma,14112,389
2020-07-01,Oregon,9019,211
2020-07-01,Pennsylvania,91864,6704
2020-07-01,Puerto Rico,7537,153
2020-07-01,Rhode Island,16853,956
2020-07-01,South Carolina,37919,766
2020-07-01,South Dakota,6826,93
2020-07-01,Tennessee,44360,602
2020-07-01,Texas,174826,2518
2020-07-01,Utah,22864,173
2020-07-01,Vermont,1210,56
2020-07-01,Virgin Islands,92,6
2020-07-01,Virginia,63203,1786
2020-07-01,Washington,35258,1340
2020-07-01,West Virginia,2979,93
2020-07-01,Wisconsin,32307,794
2020-07-01,Wyoming,1514,20
2020-07-02,Alabama,40111,985
2020-07-02,Alaska,1224,12
2020-07-02,Arizona,87495,1766
2020-07-02,Arkansas,22075,279
2020-07-02,California,248198,6263
2020-07-02,Colorado,33335,1701
2020-07-02,Connecticut,46646,4326
2020-07-02,Delaware,11731,510
2020-07-02,District of Columbia,10390,554
2020-07-02,Florida,169098,3616
2020-07-02,Georgia,82475,2801
2020-07-02,Guam,1249,6
2020-07-02,Hawaii,929,18
2020-07-02,Idaho,6688,93
2020-07-02,Illinois,146407,7197
2020-07-02,Indiana,47553,2662
2020-07-02,Iowa,30259,719
2020-07-02,Kansas,15226,282
2020-07-02,Kentucky,16370,605
2020-07-02,Louisiana,61669,3255
2020-07-02,Maine,3328,105
2020-07-02,Maryland,69015,3212
2020-07-02,Massachusetts,109338,8132
2020-07-02,Michigan,71853,6216
2020-07-02,Minnesota,37247,1495
2020-07-02,Mississippi,28770,1092
2020-07-02,Missouri,23085,1056
2020-07-02,Montana,1083,22
2020-07-02,Nebraska,19476,284
2020-07-02,Nevada,19871,525
2020-07-02,New Hampshire,5822,375
2020-07-02,New Jersey,174212,15107
2020-07-02,New Mexico,12520,503
2020-07-02,New York,399642,31814
2020-07-02,North Carolina,68512,1402
2020-07-02,North Dakota,3666,89
2020-07-02,Northern Mariana Islands,30,2
2020-07-02,Ohio,54166,2903
2020-07-02,Oklahoma,14539,395
2020-07-02,Oregon,9344,212
2020-07-02,Pennsylvania,92703,6758
2020-07-02,Puerto Rico,7608,153
2020-07-02,Rhode Island,16941,959
2020-07-02,South Carolina,39701,784
2020-07-02,South Dakota,6893,97
2020-07-02,Tennessee,46176,612
2020-07-02,Texas,182260,2562
2020-07-02,Utah,23466,176
2020-07-02,Vermont,1227,56
2020-07-02,Virgin Islands,98,6
2020-07-02,Virginia,63735,1816
2020-07-02,Washington,35921,1343
2020-07-02,West Virginia,3053,93
2020-07-02,Wisconsin,32876,801
2020-07-02,Wyoming,1550,20
2020-07-03,Alabama,41865,1006
2020-07-03,Alaska,1284,13
2020-07-03,Arizona,91894,1802
2020-07-03,Arkansas,22622,281
2020-07-03,California,256298,6315
2020-07-03,Colorado,33607,1701
2020-07-03,Connecticut,46717,4335
2020-07-03,Delaware,11923,512
2020-07-03,District of Columbia,10435,555
2020-07-03,Florida,178586,3683
2020-07-03,Georgia,85079,2808
2020-07-03,Guam,1255,6
2020-07-03,Hawaii,957,19
2020-07-03,Idaho,7034,94
2020-07-03,Illinois,147293,7222
2020-07-03,Indiana,48099,2682
2020-07-03,Iowa,30631,721
2020-07-03,Kansas,16015,283
2020-07-03,Kentucky,16655,608
2020-07-03,Louisiana,63397,3278
2020-07-03,Maine,3373,105
2020-07-03,Maryland,69422,3223
2020-07-03,Massachusetts,109628,8149
2020-07-03,Michigan,72306,6219
2020-07-03,Minnesota,37661,1503
2020-07-03,Mississippi,29684,1103
2020-07-03,Missouri,23620,1060
2020-07-03,Montana,1128,23
2020-07-03,Nebraska,19660,285
2020-07-03,Nevada,20878,530
2020-07-03,New Hampshire,5857,376
2020-07-03,New Jersey,174598,15164
2020-07-03,New Mexico,12776,511
2020-07-03,New York,400561,31836
2020-07-03,North Carolina,70451,1413
2020-07-03,North Dakota,3731,89
2020-07-03,Northern Mariana Islands,31,2
2020-07-03,Ohio,55257,2903
2020-07-03,Oklahoma,15065,398
2020-07-03,Oregon,9643,215
2020-07-03,Pennsylvania,93418,6790
2020-07-03,Puerto Rico,7683,154
2020-07-03,Rhode Island,16991,960
2020-07-03,South Carolina,41532,793
2020-07-03,South Dakota,6978,97
2020-07-03,Tennessee,47882,626
2020-07-03,Texas,190049,2609
2020-07-03,Utah,24070,181
2020-07-03,Vermont,1236,56
2020-07-03,Virgin Islands,111,6
2020-07-03,Virginia,64393,1845
2020-07-03,Washington,36417,1353
2020-07-03,West Virginia,3126,93
2020-07-03,Wisconsin,33565,804
2020-07-03,Wyoming,1582,20
2020-07-04,Alabama,42862,1007
2020-07-04,Alaska,1339,14
2020-07-04,Arizona,94616,1821
2020-07-04,Arkansas,23209,286
2020-07-04,California,265176,6329
2020-07-04,Colorado,33900,1703
2020-07-04,Connecticut,46717,4335
2020-07-04,Delaware,11996,512
2020-07-04,District of Columbia,10447,557
2020-07-04,Florida,190044,3701
2020-07-04,Georgia,87592,2809
2020-07-04,Guam,1257,6
2020-07-04,Hawaii,981,19
2020-07-04,Idaho,7431,94
2020-07-04,Illinois,148151,7234
2020-07-04,Indiana,48628,2687
2020-07-04,Iowa,31167,721
2020-07-04,Kansas,16165,284
2020-07-04,Kentucky,16709,608
2020-07-04,Louisiana,63397,3278
2020-07-04,Maine,3397,107
2020-07-04,Maryland,69724,3236
2020-07-04,Massachusetts,109838,8172
2020-07-04,Michigan,72702,6222
2020-07-04,Minnesota,37661,1503
2020-07-04,Mississippi,30674,1107
2020-07-04,Missouri,24061,1062
2020-07-04,Montana,1167,23
2020-07-04,Nebraska,19826,285
2020-07-04,Nevada,21671,530
2020-07-04,New Hampshire,5871,380
2020-07-04,New Jersey,174889,15189
2020-07-04,New Mexico,13063,513
2020-07-04,New York,401286,31860
2020-07-04,North Carolina,71735,1414
2020-07-04,North Dakota,3788,89
2020-07-04,Northern Mariana Islands,31,2
2020-07-04,Ohio,56183,2907
2020-07-04,Oklahoma,15645,398
2020-07-04,Oregon,9937,216
2020-07-04,Pennsylvania,93922,6793
2020-07-04,Puerto Rico,7787,155
2020-07-04,Rhode Island,16991,960
2020-07-04,South Carolina,43386,813
2020-07-04,South Dakota,7028,97
2020-07-04,Tennessee,49232,630
2020-07-04,Texas,195707,2646
2020-07-04,Utah,24717,181
2020-07-04,Vermont,1238,56
2020-07-04,Virgin Islands,112,6
2020-07-04,Virginia,65109,1849
2020-07-04,Washington,36799,1355
2020-07-04,West Virginia,3205,94
2020-07-04,Wisconsin,34243,804
2020-07-04,Wyoming,1606,20
2020-07-05,Alabama,43953,1007
2020-07-05,Alaska,1371,14
2020-07-05,Arizona,98126,1829
2020-07-05,Arkansas,23814,287
2020-07-05,California,271587,6369
2020-07-05,Colorado,34100,1703
2020-07-05,Connecticut,46717,4335
2020-07-05,Delaware,12128,512
2020-07-05,District of Columbia,10482,559
2020-07-05,Florida,200103,3730
2020-07-05,Georgia,89489,2812
2020-07-05,Guam,1257,6
2020-07-05,Hawaii,1005,19
2020-07-05,Idaho,7799,94
2020-07-05,Illinois,148730,7241
2020-07-05,Indiana,49203,2693
2020-07-05,Iowa,31612,721
2020-07-05,Kansas,16289,287
2020-07-05,Kentucky,16712,608
2020-07-05,Louisiana,65334,3288
2020-07-05,Maine,3415,109
2020-07-05,Maryland,69957,3243
2020-07-05,Massachusetts,109974,8183
2020-07-05,Michigan,73027,6222
2020-07-05,Minnesota,38173,1508
2020-07-05,Mississippi,30900,1111
2020-07-05,Missouri,24334,1062
2020-07-05,Montana,1212,23
2020-07-05,Nebraska,19937,285
2020-07-05,Nevada,22518,537
2020-07-05,New Hampshire,5897,381
2020-07-05,New Jersey,175258,15211
2020-07-05,New Mexico,13256,513
2020-07-05,New York,401822,31895
2020-07-05,North Carolina,73096,1414
2020-07-05,North Dakota,3825,89
2020-07-05,Northern Mariana Islands,31,2
2020-07-05,Ohio,57151,2911
2020-07-05,Oklahoma,15928,398
2020-07-05,Oregon,10237,218
2020-07-05,Pennsylvania,94403,6797
2020-07-05,Puerto Rico,7916,155
2020-07-05,Rhode Island,16991,960
2020-07-05,South Carolina,44847,820
2020-07-05,South Dakota,7063,97
2020-07-05,Tennessee,50365,639
2020-07-05,Texas,200137,2666
2020-07-05,Utah,25005,184
2020-07-05,Vermont,1249,56
2020-07-05,Virgin Islands,112,6
2020-07-05,Virginia,65748,1853
2020-07-05,Washington,37468,1360
2020-07-05,West Virginia,3335,95
2020-07-05,Wisconsin,34750,804
2020-07-05,Wyoming,1634,20
2020-07-06,Alabama,44878,1007
2020-07-06,Alaska,1401,14
2020-07-06,Arizona,101542,1832
2020-07-06,Arkansas,24253,292
2020-07-06,California,277869,6452
2020-07-06,Colorado,34316,1704
2020-07-06,Connecticut,46976,4338
2020-07-06,Delaware,12293,512
2020-07-06,District of Columbia,10515,561
2020-07-06,Florida,206439,3777
2020-07-06,Georgia,91015,2829
2020-07-06,Guam,1270,6
2020-07-06,Hawaii,1012,19
2020-07-06,Idaho,8222,94
2020-07-06,Illinois,149428,7250
2020-07-06,Indiana,49560,2698
2020-07-06,Iowa,31764,725
2020-07-06,Kansas,17082,288
2020-07-06,Kentucky,17464,621
2020-07-06,Louisiana,66435,3296
2020-07-06,Maine,3423,109
2020-07-06,Maryland,70497,3246
2020-07-06,Massachusetts,110137,8198
2020-07-06,Michigan,73403,6225
2020-07-06,Minnesota,38606,1511
2020-07-06,Mississippi,31257,1114
2020-07-06,Missouri,24850,1068
2020-07-06,Montana,1249,23
2020-07-06,Nebraska,20052,286
2020-07-06,Nevada,22930,537
2020-07-06,New Hampshire,5914,382
2020-07-06,New Jersey,175467,15229
2020-07-06,New Mexico,13507,515
2020-07-06,New York,402338,31911
2020-07-06,North Carolina,74933,1424
2020-07-06,North Dakota,3858,89
2020-07-06,Northern Mariana Islands,31,2
2020-07-06,Ohio,57956,2927
2020-07-06,Oklahoma,16362,399
2020-07-06,Oregon,10413,218
2020-07-06,Pennsylvania,95187,6798
2020-07-06,Puerto Rico,8585,155
2020-07-06,Rhode Island,16991,960
2020-07-06,South Carolina,46380,827
2020-07-06,South Dakota,7105,97
2020-07-06,Tennessee,51509,646
2020-07-06,Texas,209350,2726
2020-07-06,Utah,25653,190
2020-07-06,Vermont,1251,56
2020-07-06,Virgin Islands,116,6
2020-07-06,Virginia,66102,1853
2020-07-06,Washington,38517,1370
2020-07-06,West Virginia,3442,95
2020-07-06,Wisconsin,35318,805
2020-07-06,Wyoming,1675,20
2020-07-07,Alabama,45785,1033
2020-07-07,Alaska,1423,15
2020-07-07,Arizona,105159,1933
2020-07-07,Arkansas,24512,301
2020-07-07,California,287766,6563
2020-07-07,Colorado,34717,1709
2020-07-07,Connecticut,47033,4338
2020-07-07,Delaware,12414,514
2020-07-07,District of Columbia,10569,561
2020-07-07,Florida,213786,3840
2020-07-07,Georgia,93707,2850
2020-07-07,Guam,1272,6
2020-07-07,Hawaii,1053,19
2020-07-07,Idaho,8582,94
2020-07-07,Illinois,150110,7281
2020-07-07,Indiana,49859,2717
2020-07-07,Iowa,32153,732
2020-07-07,Kansas,17157,290
2020-07-07,Kentucky,17820,630
2020-07-07,Louisiana,68371,3319
2020-07-07,Maine,3440,110
2020-07-07,Maryland,70986,3266
2020-07-07,Massachusetts,110338,8213
2020-07-07,Michigan,74011,6256
2020-07-07,Minnesota,39170,1514
2020-07-07,Mississippi,32214,1158
2020-07-07,Missouri,25566,1083
2020-07-07,Montana,1327,23
2020-07-07,Nebraska,20205,287
2020-07-07,Nevada,23848,549
2020-07-07,New Hampshire,5932,384
2020-07-07,New Jersey,175734,15281
2020-07-07,New Mexico,13727,519
2020-07-07,New York,402928,31934
2020-07-07,North Carolina,76188,1446
2020-07-07,North Dakota,3903,89
2020-07-07,Northern Mariana Islands,31,2
2020-07-07,Ohio,58904,2970
2020-07-07,Oklahoma,17220,404
2020-07-07,Oregon,10654,224
2020-07-07,Pennsylvania,95986,6835
2020-07-07,Puerto Rico,8714,157
2020-07-07,Rhode Island,17154,969
2020-07-07,South Carolina,47352,846
2020-07-07,South Dakota,7163,98
2020-07-07,Tennessee,52643,657
2020-07-07,Texas,219164,2816
2020-07-07,Utah,26203,194
2020-07-07,Vermont,1254,56
2020-07-07,Virgin Islands,122,6
2020-07-07,Virginia,66740,1881
2020-07-07,Washington,39063,1385
2020-07-07,West Virginia,3505,95
2020-07-07,Wisconsin,35834,817
2020-07-07,Wyoming,1711,21
2020-07-08,Alabama,46962,1058
2020-07-08,Alaska,1472,15
2020-07-08,Arizona,108710,1973
2020-07-08,Arkansas,25246,305
2020-07-08,California,296304,6708
2020-07-08,Colorado,35185,1707
2020-07-08,Connecticut,47108,4343
2020-07-08,Delaware,12462,515
2020-07-08,District of Columbia,10642,564
2020-07-08,Florida,223775,3888
2020-07-08,Georgia,96538,2871
2020-07-08,Guam,1276,6
2020-07-08,Hawaii,1076,19
2020-07-08,Idaho,9004,98
2020-07-08,Illinois,151055,7315
2020-07-08,Indiana,50309,2732
2020-07-08,Iowa,32716,739
2020-07-08,Kansas,17807,291
2020-07-08,Kentucky,18204,634
2020-07-08,Louisiana,70259,3339
2020-07-08,Maine,3460,110
2020-07-08,Maryland,71455,3275
2020-07-08,Massachusetts,110602,8243
2020-07-08,Michigan,74660,6266
2020-07-08,Minnesota,39627,1523
2020-07-08,Mississippi,32888,1188
2020-07-08,Missouri,26343,1089
2020-07-08,Montana,1371,23
2020-07-08,Nebraska,20437,291
2020-07-08,Nevada,24378,556
2020-07-08,New Hampshire,5952,386
2020-07-08,New Jersey,175986,15423
2020-07-08,New Mexico,14017,527
2020-07-08,New York,403619,31945
2020-07-08,North Carolina,77661,1470
2020-07-08,North Dakota,3975,89
2020-07-08,Northern Mariana Islands,31,2
2020-07-08,Ohio,60181,2991
2020-07-08,Oklahoma,17893,407
2020-07-08,Oregon,10872,228
2020-07-08,Pennsylvania,96817,6864
2020-07-08,Puerto Rico,8745,159
2020-07-08,Rhode Island,17204,971
2020-07-08,South Carolina,48909,884
2020-07-08,South Dakota,7242,98
2020-07-08,Tennessee,54756,678
2020-07-08,Texas,229116,2935
2020-07-08,Utah,26921,201
2020-07-08,Vermont,1256,56
2020-07-08,Virgin Islands,144,6
2020-07-08,Virginia,67375,1905
2020-07-08,Washington,39661,1395
2020-07-08,West Virginia,3707,95
2020-07-08,Wisconsin,36526,818
2020-07-08,Wyoming,1740,21
2020-07-09,Alabama,49174,1068
2020-07-09,Alaska,1521,15
2020-07-09,Arizona,112783,2047
2020-07-09,Arkansas,26052,309
2020-07-09,California,303516,6825
2020-07-09,Colorado,35604,1707
2020-07-09,Connecticut,47209,4348
2020-07-09,Delaware,12531,517
2020-07-09,District of Columbia,10679,568
2020-07-09,Florida,232710,4008
2020-07-09,Georgia,98693,2880
2020-07-09,Guam,1278,6
2020-07-09,Hawaii,1112,19
2020-07-09,Idaho,9598,101
2020-07-09,Illinois,152188,7333
2020-07-09,Indiana,50829,2739
2020-07-09,Iowa,33316,742
2020-07-09,Kansas,18031,294
2020-07-09,Kentucky,18576,640
2020-07-09,Louisiana,72102,3355
2020-07-09,Maine,3486,111
2020-07-09,Maryland,72037,3288
2020-07-09,Massachusetts,110897,8268
2020-07-09,Michigan,75247,6275
2020-07-09,Minnesota,40201,1528
2020-07-09,Mississippi,33591,1204
2020-07-09,Missouri,27301,1095
2020-07-09,Montana,1466,25
2020-07-09,Nebraska,20658,294
2020-07-09,Nevada,25055,574
2020-07-09,New Hampshire,5973,387
2020-07-09,New Jersey,176217,15448
2020-07-09,New Mexico,14251,533
2020-07-09,New York,404207,31979
2020-07-09,North Carolina,79564,1487
2020-07-09,North Dakota,4074,89
2020-07-09,Northern Mariana Islands,31,2
2020-07-09,Ohio,61331,3006
2020-07-09,Oklahoma,18496,410
2020-07-09,Oregon,11247,233
2020-07-09,Pennsylvania,97634,6895
2020-07-09,Puerto Rico,8862,159
2020-07-09,Rhode Island,17243,974
2020-07-09,South Carolina,50691,905
2020-07-09,South Dakota,7336,101
2020-07-09,Tennessee,56531,700
2020-07-09,Texas,240025,3037
2020-07-09,Utah,27632,205
2020-07-09,Vermont,1272,56
2020-07-09,Virgin Islands,153,6
2020-07-09,Virginia,67988,1937
2020-07-09,Washington,40369,1410
2020-07-09,West Virginia,3826,95
2020-07-09,Wisconsin,37358,821
2020-07-09,Wyoming,1774,21
2020-07-10,Alabama,50508,1104
2020-07-10,Alaska,1579,15
2020-07-10,Arizona,116947,2093
2020-07-10,Arkansas,26803,313
2020-07-10,California,311505,6936
2020-07-10,Colorado,36210,1724
2020-07-10,Connecticut,47287,4348
2020-07-10,Delaware,12652,517
2020-07-10,District of Columbia,10743,568
2020-07-10,Florida,244143,4101
2020-07-10,Georgia,103597,2915
2020-07-10,Guam,1279,6
2020-07-10,Hawaii,1139,19
2020-07-10,Idaho,10073,101
2020-07-10,Illinois,153406,7349
2020-07-10,Indiana,51567,2748
2020-07-10,Iowa,34232,748
2020-07-10,Kansas,18799,294
2020-07-10,Kentucky,19076,647
2020-07-10,Louisiana,74744,3380
2020-07-10,Maine,3499,111
2020-07-10,Maryland,72503,3303
2020-07-10,Massachusetts,111110,8296
2020-07-10,Michigan,75871,6288
2020-07-10,Minnesota,40805,1533
2020-07-10,Mississippi,34622,1215
2020-07-10,Missouri,28060,1107
2020-07-10,Montana,1593,28
2020-07-10,Nebraska,20834,294
2020-07-10,Nevada,25961,581
2020-07-10,New Hampshire,5991,390
2020-07-10,New Jersey,176575,15479
2020-07-10,New Mexico,14549,539
2020-07-10,New York,404997,32004
2020-07-10,North Carolina,81737,1503
2020-07-10,North Dakota,4158,89
2020-07-10,Northern Mariana Islands,31,2
2020-07-10,Ohio,62856,3032
2020-07-10,Oklahoma,19092,416
2020-07-10,Oregon,11501,235
2020-07-10,Pennsylvania,98574,6929
2020-07-10,Puerto Rico,9137,159
2020-07-10,Rhode Island,17312,976
2020-07-10,South Carolina,52419,929
2020-07-10,South Dakota,7401,107
2020-07-10,Tennessee,58224,713
2020-07-10,Texas,249948,3129
2020-07-10,Utah,28452,207
2020-07-10,Vermont,1277,56
2020-07-10,Virgin Islands,167,6
2020-07-10,Virginia,68931,1958
2020-07-10,Washington,41090,1426
2020-07-10,West Virginia,3983,95
2020-07-10,Wisconsin,38414,825
2020-07-10,Wyoming,1790,21
2020-07-11,Alabama,51947,1114
2020-07-11,Alaska,1656,15
2020-07-11,Arizona,119991,2158
2020-07-11,Arkansas,27864,319
2020-07-11,California,320030,7012
2020-07-11,Colorado,36633,1725
2020-07-11,Connecticut,47287,4348
2020-07-11,Delaware,12743,517
2020-07-11,District of Columbia,10801,568
2020-07-11,Florida,254503,4196
2020-07-11,Georgia,106574,2946
2020-07-11,Guam,1281,6
2020-07-11,Hawaii,1181,19
2020-07-11,Idaho,10584,102
2020-07-11,Illinois,154530,7372
2020-07-11,Indiana,52358,2756
2020-07-11,Iowa,34695,748
2020-07-11,Kansas,18983,294
2020-07-11,Kentucky,19530,647
2020-07-11,Louisiana,76911,3403
2020-07-11,Maine,3520,112
2020-07-11,Maryland,73060,3310
2020-07-11,Massachusetts,111398,8310
2020-07-11,Michigan,76499,6316
2020-07-11,Minnesota,41609,1537
2020-07-11,Mississippi,35419,1230
2020-07-11,Missouri,28649,1112
2020-07-11,Montana,1677,29
2020-07-11,Nebraska,21035,296
2020-07-11,Nevada,26912,592
2020-07-11,New Hampshire,6024,391
2020-07-11,New Jersey,176906,15525
2020-07-11,New Mexico,14773,543
2020-07-11,New York,405724,32019
2020-07-11,North Carolina,83996,1520
2020-07-11,North Dakota,4247,91
2020-07-11,Northern Mariana Islands,33,2
2020-07-11,Ohio,64214,3036
2020-07-11,Oklahoma,19779,421
2020-07-11,Oregon,11851,235
2020-07-11,Pennsylvania,99252,6945
2020-07-11,Puerto Rico,9366,167
2020-07-11,Rhode Island,17312,976
2020-07-11,South Carolina,54699,951
2020-07-11,South Dakota,7454,109
2020-07-11,Tennessee,59981,728
2020-07-11,Texas,258280,3206
